,video_id,start_frame,stop_frame,verb,verb_class,noun,noun_class,narration
60766,P30_107,31315,31386,pick-up,0,colander,39,pick up colander
60767,P30_107,31462,31780,put-into,5,mushroom,56,put mushrooms into bowl
60768,P30_107,31764,31895,scrape,25,mushroom,56,scrape mushrooms
60769,P30_107,32180,32216,pick-up,0,mushroom,56,pick up mushrooms
60770,P30_107,2303,2338,turn-on,6,tap,0,turn on tap
60771,P30_107,32212,32232,put-in,5,mushroom,56,put mushroom in bowl
60772,P30_107,32232,32259,pick-up,0,piece:mushroom,56,pick up mushroom piece
60773,P30_107,32262,32294,put-into,5,piece:mushroom,56,put mushroom piece into bowl
60774,P30_107,32299,32423,put-down,1,colander,39,put colander down
60775,P30_107,32487,32727,inspect,24,leaf:choi,62,inspect pak choi leaf
60776,P30_107,32610,32712,scratch,55,leaf:pak:choi,62,scratch pak choi leaf
60777,P30_107,32730,33530,take,0,choi:pak,151,take pak choi
60778,P30_107,32997,33020,put-into,5,choi:pak,151,put pak choi into colander
60779,P30_107,33568,33872,rinse,2,choi:pak,151,rinse pak choi
60780,P30_107,33811,33840,turn-off,8,tap,0,turn off tap
60781,P30_107,2360,2400,wipe,2,sponge,9,wipe sponge
60782,P30_107,33880,33988,drain,37,choi:pak,151,drain pak choi
60783,P30_107,34338,34380,take,0,bowl,7,take bowl
60784,P30_107,34422,34473,put,1,bowl,7,put bowl
60785,P30_107,34579,34732,scratch,55,choi:pak,151,scratch pak choi
60786,P30_107,34762,36079,put-in,5,choi:pak,151,put pak choi in bowl
60787,P30_107,36080,36149,pick-up,0,bowl,7,pick up bowl
60788,P30_107,36147,36233,put,1,bowl,7,put bowl
60789,P30_107,36281,36317,take,0,colander,39,take colander
60790,P30_107,36355,36438,turn-on,6,tap,0,turn on tap
60791,P30_107,36436,36661,wash,2,colander,39,wash colander
60792,P30_107,2600,2633,rinse,2,sponge,9,rinse sponge
60793,P30_107,36655,36691,turn-off,8,tap,0,turn off tap
60794,P30_107,36700,36869,take,0,broccoli:tenderstem,101,take tenderstem broccoli
60795,P30_107,36854,36891,drain,37,broccoli:tenderstem,101,drain tenderstem broccoli
60796,P30_107,36905,36993,put-into,5,broccoli:tenderstem,101,put tenderstem broccoli into colander
60797,P30_107,36996,37087,shake,15,colander,39,shake colander
60798,P30_107,37078,37160,move,11,colander,39,move colander
60799,P30_107,37150,37301,adjust,17,colander,39,adjust colander
60800,P30_107,37404,37443,take,0,pak,151,take pak choi leaf
60801,P30_107,37444,37500,put,1,leaf:pak:choi,62,put pak choi leaf
60802,P30_107,37620,37659,pick-up,0,pepper,37,pick up pepper
60803,P30_107,2655,2691,take,0,liquid:washing:up,22,take washing up liquid
60804,P30_107,37697,37754,turn-on,6,tap,0,turn on tap
60805,P30_107,37788,38085,wash,2,pepper,37,wash pepper
60806,P30_107,38086,38115,turn-off,8,tap,0,turn off tap
60807,P30_107,38112,38142,shake,15,hand,11,shake hand
60808,P30_107,38145,38166,pick-up,0,knife,4,pick up knife
60809,P30_107,38175,38230,put-down,1,knife,4,put down knife
60810,P30_107,38100,38261,move,11,board:chopping,18,move chopping board
60811,P30_107,38239,38295,chop,7,bit:dust,54,dust bits off chopping board
60812,P30_107,38296,38349,put-down,1,board:chopping,18,put chopping board down
60813,P30_107,38329,38370,pick-up,0,pepper,37,pick up pepper
60814,P30_107,2654,2708,apply,27,liquid:washing:up,22,apply washing up liquid
60815,P30_107,38350,38376,put-on,1,pepper,37,put pepper on chopping board
60816,P30_107,38356,38383,pick-up,0,knife,4,pick up knife
60817,P30_107,38379,38463,chop,7,pepper,37,chop pepper
60818,P30_107,38453,38916,remove-inside,12,pepper,37,remove inside of pepper
60819,P30_107,38908,38960,put-down,1,knife,4,put knife down
60820,P30_107,38960,39193,remove-inside,12,pepper,37,remove inside of pepper
60821,P30_107,39100,39307,put-of,1,bit:pepper,37,put inside of pepper bits into bin
60822,P30_107,39253,39477,take,0,stalk,210,take stalk off pepper top
60823,P30_107,39393,39511,put-into,5,stalk:pepper,210,put pepper stalk into bin
60824,P30_107,39589,40420,remove-from,12,bit:white,194,remove white bits from pepper
60825,P30_107,2701,2798,pick-up,0,mug,13,pick up mug
60826,P30_107,40411,43768,cut,7,pepper,37,cut pepper
60827,P30_107,43766,43838,put-down,1,knife,4,put knife down
60828,P30_107,43831,44040,take,0,bowl:corn,7,take bowl of corn
60829,P30_107,44018,44064,take,0,bowl,7,take bowl
60830,P30_107,44132,44167,put,1,bowl,7,put bowl
60831,P30_107,44172,44539,cut,7,piece:pepper,37,cut pepper pieces
60832,P30_107,44206,44263,put-into,5,piece:pepper,37,put pepper pieces into bowl
60833,P30_107,44265,44308,gather,63,piece:pepper,37,gather pepper pieces
60834,P30_107,44313,44363,put-into,5,piece:pepper,37,put pepper pieces into bowl
60835,P30_107,44363,44425,gather,63,piece:pepper,37,gather pepper pieces
60836,P30_107,2803,3361,wash,2,mug,13,wash mug
60837,P30_107,44486,44502,put-into,5,piece:pepper,37,put pepper pieces into bowl
60838,P30_107,44490,44500,gather,63,piece:pepper,37,gather pepper pieces
60839,P30_107,44525,44557,put-into,5,piece:pepper,37,put pepper pieces into bowl
60840,P30_107,44561,44596,pick-up,0,bowl,7,pick up bowl
60841,P30_107,44588,44644,put,1,bowl,7,put bowl
60842,P30_107,44688,44732,take,0,bowl,7,take bowl
60843,P30_107,44650,44691,put,1,bowl,7,put bowl
60844,P30_107,44765,44809,pick-up,0,knife,4,pick up knife
60845,P30_107,46730,46814,gather,63,piece:corn,125,gather corn pieces
60846,P30_107,46819,46848,put-into,5,piece:corn,125,put corn pieces into bowl
60847,P30_107,3381,3419,turn-off,8,tap,0,turn off tap
60848,P30_107,46877,46909,cut,7,piece:corn,125,cut corn pieces
60849,P30_107,46973,47063,put-into,5,piece:corn,125,put corn pieces into bowl
60850,P30_107,46921,46947,gather,63,piece:corn,125,gather corn pieces
60851,P30_107,46951,47006,put-into,5,piece:corn,125,put corn pieces into bowl
60852,P30_107,47042,47107,pick-up,0,piece:corn,125,pick up corn pieces
60853,P30_107,47067,47120,put-into,5,piece:corn,125,put corn piece into bowl
60854,P30_107,46971,46987,cut,7,piece:corn,125,cut corn pieces
60855,P30_107,46962,47125,put-into,5,piece:corn,125,put corn pieces into bowl
60856,P30_107,47127,47162,pick-up,0,knife,4,pick up knife
60857,P30_107,47150,47176,pick-up,0,bowl,7,pick up bowl
60858,P30_107,3429,3479,take-from,0,spinner:salad,170,take salad spinner from drying rack
60859,P30_107,47181,47280,put,1,bowl,7,put bowl
60860,P30_107,47278,47323,pick-up,0,colander,39,pick up colander
60861,P30_107,47323,47361,take,0,bowl,7,take bowl
60862,P30_107,47388,47422,empty,20,bowl:washing:up,7,empty bowl into washing up bowl
60863,P30_107,47425,47469,put,1,bowl,7,put bowl
60864,P30_107,47463,47543,put,1,colander,39,put colander
60865,P30_107,47600,47748,move,11,tap,0,move tap
60866,P30_107,47542,47836,rinse,2,hand,11,rinse hands
60867,P30_107,47835,47935,pick-up,0,broccoli:tenderstem,101,pick up tenderstem broccoli
60868,P30_107,47905,47988,put,1,broccoli:tenderstem,101,put tenderstem broccoli
60869,P30_107,245,267,open,3,teapot,158,open teapot
60870,P30_107,3511,3558,put-on,1,mug,13,put mug on drying rack
60871,P30_107,47905,47989,pick-up,0,broccoli:tenderstem,101,pick up tenderstem broccoli
60872,P30_107,47975,48001,put,1,broccoli:tenderstem,101,put tenderstem broccoli
60873,P30_107,48001,48041,pick-up,0,broccoli:tenderstem,101,pick up tenderstem broccoli
60874,P30_107,48044,48071,put,1,broccoli:tenderstem,101,put tenderstem broccoli
60875,P30_107,48075,48118,pick-up,0,broccoli:tenderstem,101,pick up tenderstem broccoli
60876,P30_107,48118,48162,put-down,1,broccoli:stem,101,put down stem broccoli
60877,P30_107,48112,48146,pick-up,0,knife,4,pick up knife
60878,P30_107,48178,48525,dice,7,broccoli,101,dice broccoli
60879,P30_107,48542,48589,gather,63,piece:broccoli,101,gather broccoli piece
60880,P30_107,48591,48619,put-into,5,piece:broccoli,101,put broccoli pieces into bowl
60881,P30_107,3526,3552,put-on,1,spinner:salad,170,put salad spinner on sideboard
60882,P30_107,48657,48757,take,0,piece:broccoli,101,take broccoli piece
60883,P30_107,48672,48707,take,0,piece:broccoli,101,take another broccoli piece
60884,P30_107,48717,48739,put,1,piece:broccoli,101,put broccoli pieces
60885,P30_107,48756,48783,take,0,piece:broccoli,101,take broccoli piece
60886,P30_107,48812,48925,take,0,piece:broccoli,101,take another broccoli piece
60887,P30_107,49068,49196,put,1,piece:broccoli,101,put broccoli pieces
60888,P30_107,49068,49187,rearrange,40,piece:broccoli,101,rearrange broccoli pieces
60889,P30_107,49167,49480,chop,7,piece:broccoli,101,chop broccoli pieces
60890,P30_107,49437,49516,take,0,piece:broccoli,101,take broccoli pieces
60891,P30_107,49537,49565,put,1,piece:broccoli,101,put broccoli pieces
60892,P30_107,3624,3690,pick-up,0,sponge,9,pick up sponge
60893,P30_107,49877,50114,rearrange,40,piece:broccoli,101,rearrange broccoli pieces
60894,P30_107,50083,50507,chop,7,piece:broccoli,101,chop broccoli pieces
60895,P30_107,50481,50997,put-into,5,piece:broccoli,101,put broccoli pieces into bowl
60896,P30_107,50989,51040,move,11,bowl,7,move bowl
60897,P30_107,51039,51075,pick-up,0,knife,4,pick up knife
60898,P30_107,51075,51112,scrape,25,knife,4,scrape knife
60899,P30_107,51050,51193,gather,63,piece:broccoli,101,gather broccoli pieces using knife
60900,P30_107,51104,51192,scrape,25,knife,4,scrape knife
60901,P30_107,51197,51260,put-down,1,knife,4,put down knife
60902,P30_107,51264,51317,rinse,2,hand,11,rinse hand
60903,P30_107,3683,3739,wash,2,holder:teabag,109,wash teabag holder
60904,P30_107,51307,51383,shake,15,hand,11,shake hand
60905,P30_107,51326,51502,take,0,bowl:mushroom,7,take mushroom bowl
60906,P30_107,51516,51651,move,11,board:chopping,18,move chopping board
60907,P30_107,51647,51689,put,1,bowl:mushroom,7,put mushrooms bowl
60908,P30_107,51694,51731,take,0,mushroom,56,take mushroom
60909,P30_107,51719,51821,chop,7,mushroom,56,chop mushroom
60910,P30_107,51700,51726,take,0,mushroom,56,take mushroom
60911,P30_107,51716,51827,chop,7,mushroom,56,chop mushroom
60912,P30_107,52079,52186,take,0,mushroom,56,take mushroom
60913,P30_107,51854,51964,chop,7,mushroom,56,chop mushroom
60914,P30_107,4589,4639,turn-on,6,tap,0,turn on tap
60915,P30_107,51969,52112,take,0,mushroom,56,take mushroom
60916,P30_107,52112,52409,chop,7,mushroom,56,chop mushroom
60917,P30_107,52413,52447,take,0,mushroom,56,take mushroom
60918,P30_107,52434,52599,chop,7,mushroom,56,chop mushroom
60919,P30_107,52604,52649,take,0,mushroom,56,take mushroom
60920,P30_107,52797,52986,slice,7,mushroom,56,slice mushroom
60921,P30_107,52916,53341,chop,7,mushroom,56,chop mushroom
60922,P30_107,52955,52985,chop,7,mushroom,56,chop mushroom
60923,P30_107,52990,53014,chop,7,mushroom,56,chop mushroom
60924,P30_107,53127,53402,take,0,mushroom,56,take mushroom
60925,P30_107,4633,4717,rinse,2,hand,11,rinse hand
60926,P30_107,53238,53263,chop,7,mushroom,56,chop mushroom
60927,P30_107,53409,53549,take,0,mushroom,56,take mushroom
60928,P30_107,53538,53610,chop,7,mushroom,56,chop mushroom
60929,P30_107,53615,53803,take,0,mushroom,56,take mushroom
60930,P30_107,53537,53641,chop,7,mushroom,56,chop mushroom
60931,P30_107,53646,53801,take,0,mushroom,56,take mushroom
60932,P30_107,54150,54200,chop,7,mushroom,56,chop mushroom
60933,P30_107,54201,54246,take,0,mushroom,56,take mushroom
60934,P30_107,54244,54318,chop,7,mushroom,56,chop mushroom
60935,P30_107,54563,54592,take,0,mushroom,56,take mushroom
60936,P30_107,4722,4756,turn-off,8,tap,0,turn off tap
60937,P30_107,54603,54674,chop,7,mushroom,56,chop mushroom
60938,P30_107,54664,54711,take,0,mushroom,56,take mushroom
60939,P30_107,54729,55012,chop,7,mushroom,56,chop mushroom
60940,P30_107,55040,55084,take,0,mushroom,56,take mushroom
60941,P30_107,55451,55734,put,1,piece:mushroom,56,put mushroom pieces back into bowl
60942,P30_107,55753,55909,pick-up,0,piece:mushroom,56,pick up mushroom pieces with knife
60943,P30_107,55800,55975,scrape-into,25,piece:mushroom,56,scrape mushroom pieces into bowl
60944,P30_107,55948,56066,take,0,bowl,7,take bowl
60945,P30_107,56054,56125,put,1,bowl,7,put bowl
60946,P30_107,56204,56250,turn-on,6,tap,0,turn on tap
60947,P30_107,4770,4798,wash,2,holder:teabag,109,wash teabag holder
60948,P30_107,56254,56304,rinse,2,hand,11,rinse hands
60949,P30_107,56307,56348,turn-off,8,tap,0,turn off tap
60950,P30_107,56484,56523,open,3,cupboard,3,open cupboard
60951,P30_107,56517,56712,take,0,saucepan,5,take saucepan
60952,P30_107,56741,56823,put,1,saucepan,5,put saucepan
60953,P30_107,56806,56952,take,0,roll:kitchen,93,take kitchen roll
60954,P30_107,56884,56974,put,1,saucepan,5,put saucepan
60955,P30_107,56972,57011,take,0,roll:kitchen,93,take kitchen roll
60956,P30_107,57013,57083,put,1,roll:kitchen,93,put kitchen roll
60957,P30_107,57054,57096,put,1,roll:kitchen,93,put kitchen roll
60958,P30_107,4805,4827,put-in,5,holder:teabag,109,put teabag holder in washing up bowl
60959,P30_107,57111,57175,put-in,5,saucepan,5,put saucepan back in cupboard
60960,P30_107,57180,57224,close,4,cupboard,3,close cupboard
60961,P30_107,57222,57275,take,0,meat,28,take meat
60962,P30_107,57280,57386,move,11,fork,14,move fork
60963,P30_107,57375,57420,put,1,meat,28,put meat
60964,P30_107,57419,57464,pick-up,0,piece:vegetable,94,pick up vegetable piece
60965,P30_107,57485,57559,put-into,5,piece:vegetable,94,put vegetable pieces into bin
60966,P30_107,57637,57954,open,3,packaging:meat,26,open meat packaging
60967,P30_107,57977,58055,take,0,meat,28,take meat
60968,P30_107,58060,58240,put-on,1,meat,28,put meat on chopping board
60969,P30_107,4849,4869,turn-on,6,tap,0,turn on tap
60970,P30_107,58252,59814,remove-from,12,meat,28,remove fat from meat
60971,P30_107,59823,59891,take,0,fat,28,take fat
60972,P30_107,59926,59976,put-into,5,fat,28,put fat into bin
60973,P30_107,60006,60140,move,11,meat,28,move meat
60974,P30_107,60139,60436,slice,7,meat,28,slice meat
60975,P30_107,60447,60582,inspect,24,meat,28,inspect meat
60976,P30_107,60700,60830,put-into,5,meat,28,put meat into bin
60977,P30_107,60835,61072,slice,7,meat,28,slice meat
60978,P30_107,61077,61210,move,11,meat,28,move meat
60979,P30_107,61215,61352,slice,7,meat,28,slice meat
60980,P30_107,314,351,take-from,0,strainer:tea,39,take tea strainer from teapot
60981,P30_107,4876,4926,rinse,2,holder:teabag,109,rinse teabag holder
60982,P30_107,61314,62629,slice,7,meat,28,slice meat
60983,P30_107,61340,61407,move,11,meat,28,move meat
60984,P30_107,61412,62702,slice,7,meat,28,slice meat
60985,P30_107,62122,62670,take,0,meat:nasty,28,take bit of nasty meat
60986,P30_107,62982,63953,slice,7,meat,28,slice meat
60987,P30_107,62519,64082,take,0,packaging,26,take packaging
60988,P30_107,63900,64059,put-into,5,meat,28,put meat into bin
60989,P30_107,64064,64276,put-into,5,packaging,26,put packaging into bin
60990,P30_107,64277,64426,turn-on,6,tap,0,turn on tap
60991,P30_107,64417,64849,rinse,2,packaging,26,rinse packaging
60992,P30_107,4935,4958,scrub,29,holder:teabag,109,scrub teabag holder
60993,P30_107,64842,64876,turn-off,8,tap,0,turn off tap
60994,P30_107,64858,64904,empty,20,packaging,26,empty packaging
60995,P30_107,64904,64988,apply,27,liquid:washing:up,22,apply washing up liquid to sponge
60996,P30_107,64984,65073,turn-on,6,tap,0,turn on tap
60997,P30_107,65064,65082,turn-off,8,tap,0,turn off tap
60998,P30_107,65087,65649,wash,2,hand,11,wash hands
60999,P30_107,65100,65243,turn-on,6,tap,0,turn on tap
61000,P30_107,65263,65317,rinse,2,hand,11,rinse hand
61001,P30_107,65341,65403,turn-on,6,tap,0,turn on tap
61002,P30_107,65668,65708,take,0,packaging,26,take packaging
61003,P30_107,4977,5119,wash,2,holder:teabag,109,wash teabag holder
61004,P30_107,65695,66281,wash,2,packaging,26,wash packaging
61005,P30_107,66196,66413,rinse,2,packaging,26,rinse packaging
61006,P30_107,65637,66495,turn-off,8,tap,0,turn off tap
61007,P30_107,66504,66550,shake,15,packaging,26,shake packaging
61008,P30_107,66635,66668,put-in,5,packaging,26,put packaging in recycling bin
61009,P30_107,66618,66736,shake,15,hand,11,shake hands
61010,P30_107,66800,66978,shake,15,hand,11,shake hands
61011,P30_107,66968,67154,move,11,saucepan,5,move saucepan
61012,P30_107,67150,67260,turn-on,6,hob,24,turn on hob
61013,P30_107,67252,67406,shake,15,hand,11,shake hand
61014,P30_107,5119,5152,turn-off,8,tap,0,turn off tap
61015,P30_107,67432,67456,open,3,cupboard,3,open cupboard
61016,P30_107,67489,67522,take,0,oil:olive,31,take olive oil
61017,P30_107,67521,67597,unscrew,71,cap:oil,118,unscrew olive oil cap
61018,P30_107,67602,67655,pour-into,9,oil:olive,31,pour olive oil into pan
61019,P30_107,67693,67736,screw-on,4,cap:oil,118,screw olive oil cap back on
61020,P30_107,67794,67842,put-into,5,oil:olive,31,put olive oil into cupboard
61021,P30_107,67860,67915,take,0,oil:sesame,31,take toasted sesame oil
61022,P30_107,67987,68048,take,0,clove:garlic,51,take garlic clove
61023,P30_107,68075,68230,remove-from,12,clove:garlic,51,remove garlic cloves from bulb
61024,P30_107,68286,68324,remove-into,12,remainder,54,remove remainders of garlic bulb into bin
61025,P30_107,5144,5222,put-in,5,holder:teabag,109,put teabag holder in drying rack
61026,P30_107,68373,68451,close,4,cupboard,3,close cupboard
61027,P30_107,68865,68902,open,3,cupboard,3,open cupboard
61028,P30_107,68907,68971,open,3,cupboard,3,open cupboard
61029,P30_107,69095,69124,close,4,cupboard,3,close cupboard
61030,P30_107,69127,69177,open,3,cupboard,3,open cupboard
61031,P30_107,69207,69290,take,0,plate,2,take plate
61032,P30_107,69250,69292,close,4,cupboard,3,close cupboard
61033,P30_107,69328,69355,put,1,plate,2,put plate
61034,P30_107,69360,69409,move,11,bowl,7,move bowl
61035,P30_107,69405,69527,put-onto,1,piece:pepper,37,put pepper pieces onto plate from bowl
61036,P30_107,5222,5292,pick-up,0,strainer:tea,39,pick up tea strainer
61037,P30_107,69507,69571,take,0,bowl,7,take bowl
61038,P30_107,69580,69632,close,4,cupboard,3,close cupboard
61039,P30_107,69617,69659,put,1,bowl,7,put bowl
61040,P30_107,69739,69808,take,0,bottle,15,take bottle
61041,P30_107,69834,69890,put,1,bottle:vinegar,15,put vinegar bottle
61042,P30_107,69901,69929,open,3,bottle:soy:sauce,15,open soy sauce bottle
61043,P30_107,69931,70056,pour-into,9,sauce:soy,47,pour soy sauce into bowl
61044,P30_107,70051,70099,close,4,bottle:soy:sauce,15,close soy sauce bottle
61045,P30_107,70099,70146,put,1,bottle:soy:sauce,15,put soy sauce bottle
61046,P30_107,70151,70169,open,3,bottle:vinegar,15,open vinegar bottle
61047,P30_107,5304,5474,scrub,29,strainer:tea,39,scrub tea strainer
61048,P30_107,70191,70285,pour,9,vinegar,134,pour vinegar
61049,P30_107,70291,70326,close,4,lid:vinegar:bottle,118,close vinegar bottle lid
61050,P30_107,70337,70376,put,1,bottle:vinegar,15,put vinegar bottle
61051,P30_107,70375,70439,pick-up,0,meat,28,pick up meat
61052,P30_107,70425,70460,put-into,5,meat,28,put meat into bowl
61053,P30_107,70491,70527,pick-up,0,meat,28,pick up meat
61054,P30_107,70400,70487,put-into,5,bowl,7,put into bowl
61055,P30_107,70460,70523,pick-up,0,meat,28,pick up meat
61056,P30_107,70518,70592,put-into,5,bowl,7,put into bowl
61057,P30_107,70596,72202,marinate,66,meat,28,marinate meat
61058,P30_107,5498,5527,turn-on,6,tap,0,turn on tap
61059,P30_107,72202,72247,pick-up,0,bowl,7,pick up bowl
61060,P30_107,72297,72370,put-down,1,bowl,7,put down bowl
61061,P30_107,72410,72445,turn-on,6,tap,0,turn on tap
61062,P30_107,72435,72478,wash,2,hand,11,wash hands
61063,P30_107,72468,72562,get,0,soap,22,get soap
61064,P30_107,72567,72654,wash,2,hand,11,wash hands
61065,P30_107,72614,72921,rinse,2,hand,11,rinse hands
61066,P30_107,72931,72950,turn-off,8,tap,0,turn off tap
61067,P30_107,72972,73097,pick-up,0,bowl,7,pick up bowl
61068,P30_107,73079,73119,move,11,bottle,15,move bottle
61069,P30_107,5525,5794,rinse,2,strainer:tea,39,rinse tea strainer
61070,P30_107,73124,73176,put,1,bowl,7,put bowl
61071,P30_107,73301,73318,pick-up,0,fork,14,pick up fork
61072,P30_107,73326,73349,put-in,5,fork,14,put fork in washing up bowl
61073,P30_107,73493,73560,move,11,door,3,move door
61074,P30_107,73568,73591,take,0,towel:tea,52,take tea towel
61075,P30_107,73599,73691,dry,14,hand,11,dry hands
61076,P30_107,73684,73715,take-from,0,knife,4,take knife from drying rack
61077,P30_107,73725,73751,open,3,drawer,8,open drawer
61078,P30_107,73755,73907,dry,14,knife,4,dry knife
61079,P30_107,73891,73925,put-in,5,knife,4,put knife in cutlery rack
61080,P30_107,5568,5617,adjust,17,tap,0,adjust tap
61081,P30_107,73936,73966,pick-up,0,fork,14,pick up fork
61082,P30_107,73953,74023,dry,14,fork,14,dry fork
61083,P30_107,74028,74055,put-in,5,fork,14,put fork in cutlery drawer
61084,P30_107,74066,74098,pick-up,0,mug,13,pick up mug
61085,P30_107,74109,74298,dry,14,mug,13,dry mug
61086,P30_107,74307,74371,put-on,1,mug,13,put mug on mug tree
61087,P30_107,74402,74457,pick-up,0,mug,13,pick up mug
61088,P30_107,74462,74716,dry,14,mug,13,dry mug
61089,P30_107,74721,74769,put-on,1,mug,13,put mug on mug tree
61090,P30_107,74774,74840,pick-up,0,mug,13,pick up mug
61091,P30_107,369,863,empty,20,strainer:tea,39,empty tea strainer
61092,P30_107,5782,5834,put-on,1,strainer:tea,39,put tea strainer on drying up rack
61093,P30_107,74870,75156,dry,14,mug,13,dry mug
61094,P30_107,75184,75244,put-on,1,mug,13,put mug on mug tree
61095,P30_107,75275,75320,open,3,cupboard,3,open cupboard
61096,P30_107,75325,75355,take,0,glass,10,take glass
61097,P30_107,75362,75651,dry,14,glass,10,dry glass
61098,P30_107,75649,75718,put-in,5,glass,10,put glass in cupboard
61099,P30_107,75719,75769,take,0,glass,10,take glass
61100,P30_107,75774,75927,dry,14,glass,10,dry glass
61101,P30_107,75940,76033,put-in,5,glass,10,put glass in cupboard
61102,P30_107,76054,76119,take,0,v60,50,take v60
61103,P30_107,5821,5835,take,0,glass,10,take glass
61104,P30_107,76130,76185,dry,14,v60,50,dry v60
61105,P30_107,76184,76257,put-on,1,v60,50,put v60 on top of coffee machine
61106,P30_107,76302,76356,take,0,jug,66,take jug
61107,P30_107,76385,76463,put-on,1,jug,66,put jug on surface
61108,P30_107,76498,76545,close,4,cupboard,3,close cupboard
61109,P30_107,76717,76778,turn-on,6,tap,0,turn on tap
61110,P30_107,76831,76895,take,0,knife,4,take knife
61111,P30_107,76899,76940,put,1,knife,4,put knife
61112,P30_107,76945,77013,take,0,colander,39,take colander
61113,P30_107,77039,77670,wash,2,colander,39,wash colander
61114,P30_107,5834,5917,rinse,2,glass,10,rinse glass
61115,P30_107,77685,77714,turn-on,6,tap,0,turn on tap
61116,P30_107,77745,78236,rinse,2,colander,39,rinse colander
61117,P30_107,78386,78424,turn-off,8,tap,0,turn off tap
61118,P30_107,78416,78487,put-on,1,colander,39,put colander on drying rack
61119,P30_107,78526,78579,take,0,fork,14,take fork
61120,P30_107,78568,78724,wash,2,fork,14,wash fork
61121,P30_107,78723,78750,turn-on,6,tap,0,turn on tap
61122,P30_107,78772,78893,wash,2,fork,14,wash rinse fork
61123,P30_107,78913,78925,turn-off,8,tap,0,turn off tap
61124,P30_107,79058,79200,empty,20,bowl:washing:up,7,empty washing up bowl
61125,P30_107,5852,5930,take,0,sponge,9,take sponge
61126,P30_107,79212,79249,pick-up,0,knife,4,pick up knife
61127,P30_107,79231,79266,turn-on,6,tap,0,turn on tap
61128,P30_107,79259,79326,rinse,2,knife,4,rinse knife
61129,P30_107,79331,79733,scrub,29,knife,4,scrub knife
61130,P30_107,79726,79995,rinse,2,knife,4,rinse knife
61131,P30_107,79991,80042,turn-off,8,tap,0,turn off tap
61132,P30_107,79950,80156,put-in,5,knife,4,put knife in drying rack
61133,P30_107,80139,80212,pick-up,0,board:chopping,18,pick up chopping board
61134,P30_107,80226,80305,turn-on,6,tap,0,turn on tap
61135,P30_107,80289,80556,rinse,2,board:chopping,18,rinse chopping board
61136,P30_107,5919,6272,scrub,29,glass,10,scrub glass
61137,P30_107,80564,80607,turn-off,8,tap,0,turn off tap
61138,P30_107,80558,80594,pick-up,0,sponge,9,pick up sponge
61139,P30_107,80596,80723,scrub,29,board:chopping,18,scrub chopping board
61140,P30_107,80719,80791,apply,27,liquid:washing:up,22,apply washing up liquid to chopping board
61141,P30_107,80796,81774,scrub,29,board:chopping,18,scrub chopping board
61142,P30_107,81804,81866,turn-on,6,tap,0,turn on tap
61143,P30_107,81799,81884,wash,2,hand,11,wash hands
61144,P30_107,81862,82109,rinse,2,board:chopping,18,rinse chopping board
61145,P30_107,82098,82128,turn,23,tap,0,turn tap
61146,P30_107,82141,82546,scrub,29,board:chopping,18,scrub chopping board
61147,P30_107,6277,6579,rinse,2,glass,10,rinse glass
61148,P30_107,82565,82575,turn-on,6,tap,0,turn on tap
61149,P30_107,82581,82628,wash,2,hand,11,wash hands
61150,P30_107,82633,82959,rinse,2,board:chopping,18,rinse chopping board
61151,P30_107,82964,83032,turn-off,8,tap,0,turn off tap
61152,P30_107,83033,83176,put-in,5,board:chopping,18,put chopping board in drying rack
61153,P30_107,83329,83537,empty,20,bowl:washing:up,7,empty washing up bowl
61154,P30_107,83561,83604,pick-up,0,sponge,9,pick up sponge
61155,P30_107,83600,83860,wipe,2,surface,42,wipe surface
61156,P30_107,83785,83972,put-in,5,bin,36,put bits in bin
61157,P30_107,84036,84066,turn-on,6,tap,0,turn on tap
61158,P30_107,6309,6622,turn-off,8,tap,0,turn off tap
61159,P30_107,84065,84166,rinse,2,sponge,9,rinse sponge
61160,P30_107,84142,84176,turn-off,8,tap,0,turn off tap
61161,P30_107,84204,84267,apply,27,liquid:washing:up,22,apply washing up liquid to surface
61162,P30_107,84372,84662,scrub,29,surface,42,scrub surface
61163,P30_107,84667,84768,wipe,2,surface,42,wipe surface
61164,P30_107,84894,84951,pick-up,0,bowl,7,pick up bowl
61165,P30_107,84979,85013,open,3,drawer,8,open drawer
61166,P30_107,85009,85080,pick-up,0,spoon,1,pick up spoon
61167,P30_107,85070,85171,spoon-into,16,mixture,71,spoon mixture into pan
61168,P30_107,85176,86404,stir,10,mixture,71,stir mixture
61169,P30_107,6627,6677,put-in,5,glass,10,put glass in drying rack
61170,P30_107,86590,86621,turn-on,6,tap,0,turn on tap
61171,P30_107,86610,86835,rinse,2,bowl,7,rinse bowl
61172,P30_107,86890,86911,turn-off,8,tap,0,turn off tap
61173,P30_107,86900,87367,scrub,29,bowl,7,scrub bowl
61174,P30_107,87378,87404,turn-on,6,tap,0,turn on tap
61175,P30_107,87421,87712,rinse,2,bowl,7,rinse bowl
61176,P30_107,87693,87742,put-in,5,bowl,7,put bowl in drying rack
61177,P30_107,87755,87837,empty,20,bowl:washing:up,7,empty washing up bowl
61178,P30_107,87819,87909,rinse,2,bowl:washing:up,7,rinse washing up bowl
61179,P30_107,87957,87996,apply,27,water,27,apply water to sponge
